,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
179809,2012,2012,WV,West Virginia,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,33.7,33.7,,,31.2,36.4,Overall,Overall,,,,,"(38.66551020200046, -80.71264013499967)",,54,ORH,ORH4_1,CRDPREV,OVERALL,OVR,,,,
179810,2012,2012,WV,West Virginia,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,33.8,33.8,,,31.1,36.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.66551020200046, -80.71264013499967)",,54,ORH,ORH4_1,CRDPREV,RACE,WHT,,,,
179811,2012,2012,WY,Wyoming,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.23554134300048, -108.10983035299967)",,56,ORH,ORH4_1,CRDPREV,RACE,BLK,,,,
179812,2012,2012,WY,Wyoming,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,19.6,19.6,,,16.7,22.8,Gender,Female,,,,,"(43.23554134300048, -108.10983035299967)",,56,ORH,ORH4_1,CRDPREV,GENDER,GENF,,,,
179813,2012,2012,WY,Wyoming,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(43.23554134300048, -108.10983035299967)",,56,ORH,ORH4_1,CRDPREV,RACE,HIS,,,,
179814,2012,2012,WY,Wyoming,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,15.5,15.5,,,12.4,19.2,Gender,Male,,,,,"(43.23554134300048, -108.10983035299967)",,56,ORH,ORH4_1,CRDPREV,GENDER,GENM,,,,
179815,2012,2012,WY,Wyoming,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.23554134300048, -108.10983035299967)",,56,ORH,ORH4_1,CRDPREV,RACE,MRC,,,,
179816,2012,2012,WY,Wyoming,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(43.23554134300048, -108.10983035299967)",,56,ORH,ORH4_1,CRDPREV,RACE,OTH,,,,
179817,2012,2012,WY,Wyoming,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,,%,Crude Prevalence,16.8,16.8,,,14.6,19.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.23554134300048, -108.10983035299967)",,56,ORH,ORH4_1,CRDPREV,RACE,WHT,,,,
179818,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179819,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,38.9,38.9,,,32.4,45.8,Gender,Female,,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179820,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179821,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,36.8,36.8,,,30.2,43.9,Gender,Male,,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179822,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179823,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,53.4,53.4,,,40.2,66.1,Race/Ethnicity,"Other, non-Hispanic",,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179824,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,37.8,37.8,,,33.1,42.7,Overall,Overall,,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179825,2012,2012,AK,Alaska,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,35.2,35.2,,,30.0,40.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(64.84507995700051, -147.72205903599973)",,2,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179826,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,71.7,71.7,,,66.2,76.6,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179827,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,51.8,51.8,,,48.9,54.5,Gender,Female,,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179828,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179829,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,53.7,53.7,,,49.6,57.8,Gender,Male,,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179830,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179831,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179832,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,52.6,52.6,,,50.2,55.0,Overall,Overall,,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179833,2012,2012,AL,Alabama,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,48.4,48.4,,,45.8,51.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(32.84057112200048, -86.63186076199969)",,1,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179834,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,67.1,67.1,,,55.6,76.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179835,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,46.4,46.4,,,42.9,50.0,Gender,Female,,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179836,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179837,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,51.3,51.3,,,46.6,56.0,Gender,Male,,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179838,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179839,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179840,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,48.5,48.5,,,45.6,51.3,Overall,Overall,,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179841,2012,2012,AR,Arkansas,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,45.8,45.8,,,42.8,48.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.74865012400045, -92.27449074299966)",,5,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179842,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179843,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,35.8,35.8,,,32.3,39.4,Gender,Female,,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179844,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,34.5,34.5,,,26.4,43.6,Race/Ethnicity,Hispanic,,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179845,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,34.7,34.7,,,30.6,39.0,Gender,Male,,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179846,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179847,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,58.6,58.6,,,43.0,72.6,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179848,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,35.1,35.1,,,32.5,37.9,Overall,Overall,,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179849,2012,2012,AZ,Arizona,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,34.6,34.6,,,31.7,37.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179850,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,48.0,48.0,,,38.3,57.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179851,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,28.2,28.2,,,25.5,31.0,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179852,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,29.1,29.1,,,23.2,35.8,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179853,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,30.9,30.9,,,27.5,34.6,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179854,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,53.9,53.9,,,41.2,66.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179855,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,34.3,34.3,,,24.6,45.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179856,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,29.3,29.3,,,27.1,31.5,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179857,2012,2012,CA,California,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,26.5,26.5,,,24.6,28.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179858,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179859,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,31.7,31.7,,,29.2,34.4,Gender,Female,,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179860,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,51.3,51.3,,,43.5,59.1,Race/Ethnicity,Hispanic,,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179861,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,35.0,35.0,,,31.8,38.4,Gender,Male,,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179862,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179863,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179864,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,33.3,33.3,,,31.2,35.4,Overall,Overall,,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179865,2012,2012,CO,Colorado,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,30.6,30.6,,,28.5,32.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179867,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,62.6,62.6,,,53.1,71.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179868,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,36.2,36.2,,,33.0,39.5,Gender,Female,,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179869,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,47.8,47.8,,,32.8,63.1,Race/Ethnicity,Hispanic,,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179870,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,35.8,35.8,,,31.9,39.8,Gender,Male,,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179871,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179872,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179873,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,35.9,35.9,,,33.5,38.4,Overall,Overall,,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179874,2012,2012,CT,Connecticut,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,33.7,33.7,,,31.2,36.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179875,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,55.5,55.5,,,50.2,60.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179876,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,40.3,40.3,,,35.9,44.9,Gender,Female,,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179877,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179878,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,38.1,38.1,,,32.1,44.5,Gender,Male,,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179879,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179880,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179881,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,39.5,39.5,,,35.9,43.3,Overall,Overall,,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179882,2012,2012,DC,District of Columbia,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,18.0,18.0,,,14.1,22.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179883,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,61.4,61.4,,,50.6,71.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,RACE,BLK,,,,
179884,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,42.7,42.7,,,38.8,46.7,Gender,Female,,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,GENDER,GENF,,,,
179885,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,RACE,HIS,,,,
179886,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,44.9,44.9,,,39.7,50.1,Gender,Male,,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,GENDER,GENM,,,,
179887,2012,2012,KY,Kentucky,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,51.0,51.0,,,48.2,53.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.645970271000465, -84.77497104799966)",,21,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
179888,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,RACE,MRC,,,,
179889,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,RACE,OTH,,,,
179890,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,43.8,43.8,,,40.6,47.0,Overall,Overall,,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,OVERALL,OVR,,,,
179891,2012,2012,DE,Delaware,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Age-adjusted Prevalence,41.0,41.0,,,37.8,44.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,ORH,ORH4_2,AGEADJPREV,RACE,WHT,,,,
