,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
273334,2014,2014,NH,New Hampshire,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.5,85.5,,,82.6,87.9,Overall,Overall,,,,,"(43.65595011300047, -71.50036091999965)",,33,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273335,2014,2014,NH,New Hampshire,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.4,85.4,,,82.4,88.0,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273336,2014,2014,NJ,New Jersey,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,86.7,86.7,,,82.3,90.1,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273337,2014,2014,NJ,New Jersey,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,84,84.0,,,79.8,87.5,Race/Ethnicity,Hispanic,,,,,"(40.13057004800049, -74.27369128799967)",,34,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273338,2014,2014,NJ,New Jersey,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273339,2014,2014,NJ,New Jersey,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,67.9,67.9,,,59.4,75.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273340,2014,2014,NJ,New Jersey,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,83.6,83.6,,,81.8,85.3,Overall,Overall,,,,,"(40.13057004800049, -74.27369128799967)",,34,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273341,2014,2014,NJ,New Jersey,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.8,85.8,,,83.5,87.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273342,2014,2014,NM,New Mexico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273344,2014,2014,NM,New Mexico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,80.3,80.3,,,76.5,83.6,Race/Ethnicity,Hispanic,,,,,"(34.52088095200048, -106.24058098499967)",,35,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273345,2014,2014,NM,New Mexico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273346,2014,2014,NM,New Mexico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,74.8,74.8,,,67.6,80.9,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273347,2014,2014,NM,New Mexico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,79.5,79.5,,,77.1,81.8,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273348,2014,2014,NM,New Mexico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,82,82.0,,,78.5,85.0,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273349,2014,2014,NV,Nevada,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273350,2014,2014,NV,Nevada,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,77.4,77.4,,,69.2,84.0,Race/Ethnicity,Hispanic,,,,,"(39.493240390000494, -117.07184056399967)",,32,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273351,2014,2014,NV,Nevada,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273352,2014,2014,NV,Nevada,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,66.4,66.4,,,47.2,81.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273353,2014,2014,NV,Nevada,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,78.7,78.7,,,74.5,82.4,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273354,2014,2014,NV,Nevada,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,82.9,82.9,,,78.7,86.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273355,2014,2014,NY,New York,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,87.4,87.4,,,82.3,91.1,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273356,2014,2014,NY,New York,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.4,85.4,,,80.2,89.4,Race/Ethnicity,Hispanic,,,,,"(42.82700103200045, -75.54397042699964)",,36,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273357,2014,2014,NY,New York,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273358,2014,2014,NY,New York,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,67.6,67.6,,,57.5,76.3,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273359,2014,2014,NY,New York,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,83,83.0,,,80.8,85.0,Overall,Overall,,,,,"(42.82700103200045, -75.54397042699964)",,36,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273360,2014,2014,NY,New York,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.4,85.4,,,82.6,87.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273361,2014,2014,OH,Ohio,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,81.4,81.4,,,72.4,88.0,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273362,2014,2014,OH,Ohio,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,86.1,86.1,,,73.2,93.4,Race/Ethnicity,Hispanic,,,,,"(40.06021014100048, -82.40426005599966)",,39,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273363,2014,2014,OH,Ohio,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273364,2014,2014,OH,Ohio,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,70.5,70.5,,,55.2,82.3,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273365,2014,2014,OH,Ohio,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,82,82.0,,,79.8,83.9,Overall,Overall,,,,,"(40.06021014100048, -82.40426005599966)",,39,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273366,2014,2014,OH,Ohio,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,81.9,81.9,,,79.6,84.0,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273367,2014,2014,OK,Oklahoma,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,78.3,78.3,,,69.7,85.0,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273368,2014,2014,OK,Oklahoma,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,84.4,84.4,,,77.8,89.3,Race/Ethnicity,Hispanic,,,,,"(35.47203135600046, -97.52107021399968)",,40,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273369,2014,2014,OK,Oklahoma,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,76.7,76.7,,,65.6,85.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273370,2014,2014,OK,Oklahoma,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,77.7,77.7,,,71.2,83.1,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273371,2014,2014,OK,Oklahoma,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,77.4,77.4,,,75.1,79.5,Overall,Overall,,,,,"(35.47203135600046, -97.52107021399968)",,40,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273372,2014,2014,OK,Oklahoma,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,76.8,76.8,,,74.0,79.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273373,2014,2014,OR,Oregon,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273374,2014,2014,OR,Oregon,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,93.7,93.7,,,87.6,97.0,Race/Ethnicity,Hispanic,,,,,"(44.56744942400047, -120.15503132599969)",,41,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273375,2014,2014,OR,Oregon,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.2,85.2,,,73.2,92.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273376,2014,2014,OR,Oregon,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273377,2014,2014,OR,Oregon,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,83.3,83.3,,,80.6,85.6,Overall,Overall,,,,,"(44.56744942400047, -120.15503132599969)",,41,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273378,2014,2014,OR,Oregon,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,82.1,82.1,,,79.1,84.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273379,2014,2014,PA,Pennsylvania,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,84.2,84.2,,,78.1,88.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273380,2014,2014,PA,Pennsylvania,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,89,89.0,,,82.9,93.1,Race/Ethnicity,Hispanic,,,,,"(40.79373015200048, -77.86070029399963)",,42,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273381,2014,2014,PA,Pennsylvania,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273382,2014,2014,PA,Pennsylvania,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,64.1,64.1,,,50.3,75.9,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273383,2014,2014,PA,Pennsylvania,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,81.3,81.3,,,79.3,83.2,Overall,Overall,,,,,"(40.79373015200048, -77.86070029399963)",,42,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273384,2014,2014,PA,Pennsylvania,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,82,82.0,,,79.6,84.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273385,2014,2014,PR,Puerto Rico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273386,2014,2014,PR,Puerto Rico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,78.2,78.2,,,75.9,80.4,Race/Ethnicity,Hispanic,,,,,"(18.220833, -66.590149)",,72,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273387,2014,2014,PR,Puerto Rico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273388,2014,2014,PR,Puerto Rico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273389,2014,2014,PR,Puerto Rico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,78.2,78.2,,,75.9,80.4,Overall,Overall,,,,,"(18.220833, -66.590149)",,72,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273390,2014,2014,PR,Puerto Rico,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273391,2014,2014,RI,Rhode Island,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.7,85.7,,,76.2,91.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273392,2014,2014,RI,Rhode Island,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,89.7,89.7,,,83.9,93.6,Race/Ethnicity,Hispanic,,,,,"(41.70828019300046, -71.52247031399963)",,44,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273393,2014,2014,RI,Rhode Island,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273394,2014,2014,RI,Rhode Island,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.6,85.6,,,73.5,92.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273395,2014,2014,RI,Rhode Island,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,86.5,86.5,,,84.1,88.5,Overall,Overall,,,,,"(41.70828019300046, -71.52247031399963)",,44,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273396,2014,2014,RI,Rhode Island,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,86.7,86.7,,,83.9,89.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273397,2014,2014,SC,South Carolina,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.9,85.9,,,82.6,88.6,Race/Ethnicity,"Black, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273398,2014,2014,SC,South Carolina,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,90.9,90.9,,,81.2,95.9,Race/Ethnicity,Hispanic,,,,,"(33.998821303000454, -81.04537120699968)",,45,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273399,2014,2014,SC,South Carolina,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273400,2014,2014,SC,South Carolina,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,71.5,71.5,,,55.8,83.2,Race/Ethnicity,"Other, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273401,2014,2014,SC,South Carolina,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,82.3,82.3,,,80.3,84.1,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273402,2014,2014,SC,South Carolina,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,80.3,80.3,,,77.6,82.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273403,2014,2014,SD,South Dakota,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273404,2014,2014,SD,South Dakota,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(44.353130053000484, -100.3735306369997)",,46,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273405,2014,2014,SD,South Dakota,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273406,2014,2014,SD,South Dakota,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,78.9,78.9,,,68.8,86.3,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273407,2014,2014,SD,South Dakota,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.1,85.1,,,82.2,87.6,Overall,Overall,,,,,"(44.353130053000484, -100.3735306369997)",,46,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273408,2014,2014,SD,South Dakota,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.9,85.9,,,82.9,88.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
273409,2014,2014,TN,Tennessee,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,90.3,90.3,,,82.4,94.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,CAN,CAN2_1,AGEADJPREV,RACE,BLK,,,,
273410,2014,2014,TN,Tennessee,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(35.68094058000048, -85.77449091399967)",,47,CAN,CAN2_1,AGEADJPREV,RACE,HIS,,,,
273411,2014,2014,TN,Tennessee,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,CAN,CAN2_1,AGEADJPREV,RACE,MRC,,,,
273412,2014,2014,TN,Tennessee,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,CAN,CAN2_1,AGEADJPREV,RACE,OTH,,,,
273413,2014,2014,TN,Tennessee,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,85.5,85.5,,,82.7,87.9,Overall,Overall,,,,,"(35.68094058000048, -85.77449091399967)",,47,CAN,CAN2_1,AGEADJPREV,OVERALL,OVR,,,,
273414,2014,2014,TN,Tennessee,BRFSS,Cancer,Papanicolaou smear use among adult women aged 21-65 years,,%,Age-adjusted Prevalence,83.5,83.5,,,80.1,86.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,CAN,CAN2_1,AGEADJPREV,RACE,WHT,,,,
