,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
171543,2012,2012,NC,North Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.3,38.3,,,36.6,40.1,Gender,Male,,,,,"(35.466220975000454, -79.15925046299964)",,37,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171544,2012,2012,NC,North Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.3,34.3,,,25.8,43.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171545,2012,2012,NC,North Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.3,35.3,,,29.9,41.2,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171546,2012,2012,NC,North Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.9,41.9,,,40.8,43.1,Overall,Overall,,,,,"(35.466220975000454, -79.15925046299964)",,37,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171547,2012,2012,NC,North Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,45.2,45.2,,,43.8,46.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171548,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171549,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.8,46.8,,,44.3,49.4,Gender,Female,,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171550,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,49.8,49.8,,,32.6,67.1,Race/Ethnicity,Hispanic,,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171551,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.5,32.5,,,30.1,35.1,Gender,Male,,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171552,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171553,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.8,35.8,,,26.8,45.8,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171554,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.7,39.7,,,37.9,41.5,Overall,Overall,,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171555,2012,2012,ND,North Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.0,40.0,,,38.2,41.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171556,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.0,36.0,,,30.2,42.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171557,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.5,47.5,,,46.1,48.8,Gender,Female,,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171558,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.5,34.5,,,30.3,38.9,Race/Ethnicity,Hispanic,,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171559,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.8,36.8,,,35.4,38.2,Gender,Male,,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171560,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.4,39.4,,,30.5,49.0,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171561,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.7,34.7,,,28.3,41.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171562,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.2,42.2,,,41.2,43.2,Overall,Overall,,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171563,2012,2012,NE,Nebraska,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.6,43.6,,,42.6,44.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171564,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171565,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.1,43.1,,,40.9,45.2,Gender,Female,,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171566,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.0,42.0,,,27.6,58.0,Race/Ethnicity,Hispanic,,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171567,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.6,36.6,,,34.3,39.0,Gender,Male,,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171568,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.4,43.4,,,23.5,65.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171569,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.1,46.1,,,36.7,55.9,Race/Ethnicity,"Other, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171570,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.9,39.9,,,38.4,41.5,Overall,Overall,,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171571,2012,2012,NH,New Hampshire,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.7,39.7,,,38.1,41.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171572,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.5,29.5,,,26.5,32.6,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171573,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.0,38.0,,,36.5,39.5,Gender,Female,,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171574,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,22.8,22.8,,,20.3,25.5,Race/Ethnicity,Hispanic,,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171575,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.1,31.1,,,29.5,32.7,Gender,Male,,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171576,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.9,30.9,,,20.3,44.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171577,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.1,33.1,,,28.8,37.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171578,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.7,34.7,,,33.6,35.8,Overall,Overall,,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171579,2012,2012,NJ,New Jersey,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.1,39.1,,,37.8,40.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171580,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.4,32.4,,,22.1,44.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171581,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.6,40.6,,,38.9,42.4,Gender,Female,,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171582,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.2,33.2,,,31.2,35.3,Race/Ethnicity,Hispanic,,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171583,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.0,32.0,,,30.2,34.0,Gender,Male,,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171584,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,20.3,20.3,,,13.2,29.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171585,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.9,44.9,,,40.4,49.5,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171586,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.5,36.5,,,35.2,37.8,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171587,2012,2012,NM,New Mexico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.4,38.4,,,36.6,40.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171588,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,22.0,22.0,,,15.8,29.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171589,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.6,29.6,,,27.1,32.1,Gender,Female,,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171590,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,22.8,22.8,,,19.1,27.0,Race/Ethnicity,Hispanic,,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171591,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,26.0,26.0,,,23.4,28.8,Gender,Male,,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171592,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,19.6,19.6,,,12.8,28.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171593,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.2,31.2,,,23.3,40.5,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171594,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,27.8,27.8,,,26.0,29.7,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171595,2012,2012,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.5,30.5,,,28.4,32.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171596,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.5,30.5,,,25.6,35.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171597,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.2,37.2,,,35.0,39.5,Gender,Female,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171598,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,27.2,27.2,,,23.1,31.7,Race/Ethnicity,Hispanic,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171599,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.5,31.5,,,29.1,34.1,Gender,Male,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171600,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.8,29.8,,,18.4,44.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171601,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.0,35.0,,,27.4,43.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171602,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.5,34.5,,,32.8,36.2,Overall,Overall,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171603,2012,2012,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.0,38.0,,,36.1,39.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171604,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.9,32.9,,,28.9,37.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171605,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.2,41.2,,,39.7,42.8,Gender,Female,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171606,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,27.4,27.4,,,20.5,35.6,Race/Ethnicity,Hispanic,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171607,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.2,33.2,,,31.5,34.9,Gender,Male,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171608,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,27.3,27.3,,,19.9,36.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171609,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.9,31.9,,,25.5,39.1,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171610,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.4,37.4,,,36.2,38.5,Overall,Overall,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171611,2012,2012,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.5,38.5,,,37.2,39.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171612,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.2,29.2,,,23.8,35.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171613,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.0,44.0,,,42.2,45.9,Gender,Female,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171614,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.2,38.2,,,32.2,44.5,Race/Ethnicity,Hispanic,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171615,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.6,37.6,,,35.5,39.8,Gender,Male,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171616,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.9,35.9,,,30.3,41.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171617,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.4,42.4,,,37.3,47.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171618,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.9,40.9,,,39.5,42.3,Overall,Overall,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171619,2012,2012,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.5,42.5,,,40.9,44.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
171620,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
171621,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.7,37.7,,,35.6,40.0,Gender,Female,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
171622,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,28.4,28.4,,,21.7,36.1,Race/Ethnicity,Hispanic,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
171623,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.6,30.6,,,28.1,33.2,Gender,Male,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
171624,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,24.6,24.6,,,19.1,31.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
171625,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.1,29.1,,,21.0,38.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
171626,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.2,34.2,,,32.6,35.9,Overall,Overall,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
171627,2012,2012,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.9,35.9,,,34.1,37.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
