,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
233569,2011,2011,NM,New Mexico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,3.9,4.6,Race/Ethnicity,Hispanic,,,,,"(34.52088095200048, -106.24058098499967)",,35,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233570,2011,2011,NM,New Mexico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.4,3.4,,,3.1,3.8,Gender,Male,,,,,"(34.52088095200048, -106.24058098499967)",,35,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233571,2011,2011,NM,New Mexico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,6,6.0,,,2.8,9.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233572,2011,2011,NM,New Mexico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4,4.0,,,3.3,4.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233573,2011,2011,NM,New Mexico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4,4.0,,,3.7,4.2,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233574,2011,2011,NM,New Mexico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,3.4,4.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233575,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.1,5.1,,,3.5,6.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233576,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.5,4.5,,,3.9,5.1,Gender,Female,,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233577,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3,3.0,,,2.3,3.8,Race/Ethnicity,Hispanic,,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233578,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.4,3.4,,,2.9,3.9,Gender,Male,,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233579,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.5,5.5,,,2.9,8.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233580,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.1,4.1,,,2.6,5.6,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233581,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.5,4.3,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233582,2011,2011,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4,4.0,,,3.5,4.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233583,2011,2011,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,3.6,5.1,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233584,2011,2011,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,4.0,4.6,Gender,Female,,,,,"(42.82700103200045, -75.54397042699964)",,36,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233585,2011,2011,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,3.6,5.0,Race/Ethnicity,Hispanic,,,,,"(42.82700103200045, -75.54397042699964)",,36,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233586,2011,2011,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.4,5.4,,,3.6,7.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233587,2011,2011,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.6,2.6,,,1.8,3.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233588,2011,2011,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,3.5,4.0,Overall,Overall,,,,,"(42.82700103200045, -75.54397042699964)",,36,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233589,2011,2011,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.6,3.6,,,3.3,3.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233590,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.6,5.6,,,4.7,6.6,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233591,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.8,4.8,,,4.4,5.2,Gender,Female,,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233592,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.4,3.4,,,1.8,5.0,Race/Ethnicity,Hispanic,,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233593,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.5,3.5,,,3.1,3.9,Gender,Male,,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233594,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.5,4.5,,,2.0,6.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233595,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.6,4.6,,,2.7,6.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233596,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,3.9,4.4,Overall,Overall,,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233597,2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.6,4.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233598,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.2,5.2,,,4.1,6.4,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233599,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5,5.0,,,4.7,5.4,Gender,Female,,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233600,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,2.7,4.6,Race/Ethnicity,Hispanic,,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233601,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.1,4.1,,,3.7,4.5,Gender,Male,,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233602,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,6.9,6.9,,,5.5,8.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233603,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.9,4.9,,,4.0,5.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233604,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.6,4.6,,,4.3,4.8,Overall,Overall,,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233605,2011,2011,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.5,4.5,,,4.1,4.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233606,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233607,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,3.9,4.7,Gender,Female,,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233608,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.1,4.1,,,2.7,5.5,Race/Ethnicity,Hispanic,,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233609,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.3,3.3,,,2.9,3.8,Gender,Male,,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233610,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.2,5.2,,,4.2,6.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233611,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.3,3.3,,,1.9,4.8,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233612,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.5,4.1,Overall,Overall,,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233613,2011,2011,OR,Oregon,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.5,4.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233614,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.8,4.8,,,4.0,5.6,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233615,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.8,4.8,,,4.5,5.1,Gender,Female,,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233616,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.5,5.5,,,4.1,6.9,Race/Ethnicity,Hispanic,,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233617,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.4,3.4,,,3.1,3.7,Gender,Male,,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233618,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,9.1,9.1,,,6.4,11.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233619,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.9,2.9,,,1.5,4.3,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233620,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.1,4.1,,,3.9,4.4,Overall,Overall,,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233621,2011,2011,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.7,4.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233622,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233623,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.6,4.3,Gender,Female,,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233624,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.5,4.0,Race/Ethnicity,Hispanic,,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233625,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.5,3.5,,,3.1,4.0,Gender,Male,,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233626,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233627,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233628,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,3.5,4.0,Overall,Overall,,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233629,2011,2011,SD,South Dakota,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.1,3.1,,,1.4,4.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233630,2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233631,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4,4.0,,,2.5,5.4,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233632,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.8,4.8,,,4.4,5.2,Gender,Female,,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233633,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.9,5.9,,,4.8,7.0,Race/Ethnicity,Hispanic,,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233634,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.4,4.3,Gender,Male,,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233635,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233636,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.9,4.9,,,3.5,6.3,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233637,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,4.0,4.6,Overall,Overall,,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233638,2011,2011,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4,4.0,,,3.7,4.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233639,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.4,4.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233640,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.9,4.9,,,4.5,5.2,Gender,Female,,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233641,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,2.4,4.9,Race/Ethnicity,Hispanic,,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233642,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.3,3.3,,,2.9,3.6,Gender,Male,,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233643,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,9.6,9.6,,,6.3,12.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
233644,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.6,4.6,,,2.9,6.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
233645,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.1,4.1,,,3.9,4.3,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
233646,2011,2011,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,3.9,4.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
233647,2011,2011,SD,South Dakota,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
233648,2011,2011,SD,South Dakota,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.2,4.3,Gender,Female,,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
233649,2011,2011,SD,South Dakota,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,1.8,6.6,Race/Ethnicity,Hispanic,,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
233650,2011,2011,SD,South Dakota,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.4,2.4,,,2.0,2.8,Gender,Male,,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
233651,2011,2011,SD,South Dakota,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,2.7,4.9,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
